distance id optim_v-1 optim_v-2 
3924.198 1 0.035 0.00035 
632.0321 3 0.04446277 0.0003872876 
154.0731 4 0.03866003 0.000412262 
624.3647 5 0.04386557 0.000412262 
4207.34 6 0.04386557 0.0004738825 
154.0731 7 0.03866003 0.000412262 
153.9961 8 0.03866103 0.000412262 
154.1501 9 0.03865903 0.000412262 
171.2889 10 0.03866003 0.000413262 
138.2811 11 0.03866003 0.000411262 
28261.27 12 0.05 0.00025 
28261.27 13 0.05 0.00025 
28261.05 14 0.049999 0.00025 
27855.43 15 0.05 0.000251 
28261.27 16 0.05 0.00025 
13.37599 17 0.03939561 0.0004017367 
13.3366 18 0.03939661 0.0004017367 
13.41545 19 0.03939461 0.0004017367 
15.99659 20 0.03939561 0.0004027367 
12.35364 21 0.03939561 0.0004007367 
4.099803 22 0.03969337 0.0003992179 
4.077476 23 0.03969437 0.0003992179 
4.122199 24 0.03969237 0.0003992179 
3.147424 25 0.03969337 0.0004002179 
6.693105 26 0.03969337 0.0003982179 
1.445976 27 0.0398399 0.0003993034 
1.433966 28 0.0398409 0.0003993034 
1.458055 29 0.0398389 0.0003993034 
0.8691838 30 0.0398399 0.0004003034 
3.661646 31 0.0398399 0.0003983034 
0.07810861 32 0.03998577 0.0004003105 
0.07767308 33 0.03998677 0.0004003105 
0.07861185 34 0.03998477 0.0004003105 
1.366986 35 0.03998577 0.0004013105 
0.4100174 36 0.03998577 0.0003993105 
0.0005301121 37 0.03999706 0.0004000202 
0.000397171 38 0.03999806 0.0004000202 
0.0007307164 39 0.03999606 0.0004000202 
0.8387152 40 0.03999706 0.0004010202 
0.7881383 41 0.03999706 0.0003990202 
2.7202e-06 42 0.03999986 0.0004000017 
2.979444e-05 43 0.04000086 0.0004000017 
4.328992e-05 44 0.03999886 0.0004000017 
0.8127475 45 0.03999986 0.0004010017 
0.8133627 46 0.03999986 0.0003990017 
2.641391e-06 47 0.03999996 0.0004000018 
3.643085e-05 48 0.04000096 0.0004000018 
3.649515e-05 49 0.03999896 0.0004000018 
0.8130493 50 0.03999996 0.0004010018 
0.8130588 51 0.03999996 0.0003990018 
2.651165e-06 52 0.03999996 0.0004000018 
3.647149e-05 53 0.04000096 0.0004000018 
3.647406e-05 54 0.03999896 0.0004000018 
0.8130554 55 0.03999996 0.0004010018 
0.8130527 56 0.03999996 0.0003990018 
2.641396e-06 57 0.03999996 0.0004000018 
3.643087e-05 58 0.04000096 0.0004000018 
3.649514e-05 59 0.03999896 0.0004000018 
0.8130493 60 0.03999996 0.0004010018 
0.8130588 61 0.03999996 0.0003990018 
2.641391e-06 62 0.03999996 0.0004000018 
3.643085e-05 63 0.04000096 0.0004000018 
3.649515e-05 64 0.03999896 0.0004000018 
0.8130493 65 0.03999996 0.0004010018 
0.8130588 66 0.03999996 0.0003990018 
2.641391e-06 67 0.03999996 0.0004000018 
3.643085e-05 68 0.04000096 0.0004000018 
3.649515e-05 69 0.03999896 0.0004000018 
0.8130493 70 0.03999996 0.0004010018 
0.8130588 71 0.03999996 0.0003990018 
2.641391e-06 72 0.03999996 0.0004000018 
3.643085e-05 73 0.04000096 0.0004000018 
3.649515e-05 74 0.03999896 0.0004000018 
0.8130493 75 0.03999996 0.0004010018 
0.8130588 76 0.03999996 0.0003990018 
2.641391e-06 77 0.03999996 0.0004000018 
3.643085e-05 78 0.04000096 0.0004000018 
3.649515e-05 79 0.03999896 0.0004000018 
0.8130493 80 0.03999996 0.0004010018 
0.8130588 81 0.03999996 0.0003990018 
2.641391e-06 82 0.03999996 0.0004000018 
3.643085e-05 83 0.04000096 0.0004000018 
3.649515e-05 84 0.03999896 0.0004000018 
0.8130493 85 0.03999996 0.0004010018 
0.8130588 86 0.03999996 0.0003990018 
2.641391e-06 87 0.03999996 0.0004000018 
3.643085e-05 88 0.04000096 0.0004000018 
3.649515e-05 89 0.03999896 0.0004000018 
0.8130493 90 0.03999996 0.0004010018 
0.8130588 91 0.03999996 0.0003990018 
2.641391e-06 92 0.03999996 0.0004000018 
3.643085e-05 93 0.04000096 0.0004000018 
3.649515e-05 94 0.03999896 0.0004000018 
0.8130493 95 0.03999996 0.0004010018 
0.8130588 96 0.03999996 0.0003990018 
2.641391e-06 97 0.03999996 0.0004000018 
3.643085e-05 98 0.04000096 0.0004000018 
3.649515e-05 99 0.03999896 0.0004000018 
0.8130493 100 0.03999996 0.0004010018 
0.8130588 101 0.03999996 0.0003990018 
2.641391e-06 102 0.03999996 0.0004000018 
3.643085e-05 103 0.04000096 0.0004000018 
3.649515e-05 104 0.03999896 0.0004000018 
0.8130493 105 0.03999996 0.0004010018 
0.8130588 106 0.03999996 0.0003990018 
2.641391e-06 107 0.03999996 0.0004000018 
3.643085e-05 108 0.04000096 0.0004000018 
3.649515e-05 109 0.03999896 0.0004000018 
0.8130493 110 0.03999996 0.0004010018 
0.8130588 111 0.03999996 0.0003990018 
1113.61 112 0.04375299 0.0004274132 
1317.417 113 0.04167678 0.0004400941 
