distance id optim_v-1 optim_v-2 
19129.92 1 0.035 0.00035 
7960.713 2 0.04446277 0.0003872876 
5008.77 3 0.03866003 0.000412262 
4506.95 4 0.04386557 0.000412262 
620.4583 5 0.04386557 0.0004878705 
620.4583 6 0.04386557 0.0004878705 
620.6334 7 0.04386657 0.0004878705 
620.2832 8 0.04386457 0.0004878705 
620.7297 9 0.04386557 0.0004888705 
621.2777 10 0.04386557 0.0004868705 
15205.65 11 0.025 5e-04 
15203 12 0.025001 5e-04 
15205.65 13 0.025 5e-04 
15205.65 14 0.025 5e-04 
15229.79 15 0.025 0.000499 
315.6481 16 0.04072508 0.0004898896 
315.6558 17 0.04072608 0.0004898896 
315.6405 18 0.04072408 0.0004898896 
313.6468 19 0.04072508 0.0004908896 
318.7318 20 0.04072508 0.0004888896 
339.7332 21 0.04044502 5e-04 
339.738 22 0.04044602 5e-04 
339.7285 23 0.04044402 5e-04 
339.7332 24 0.04044502 5e-04 
332.7371 25 0.04044502 0.000499 
312.0141 26 0.04065556 0.0004923994 
312.0211 27 0.04065656 0.0004923994 
312.0072 28 0.04065456 0.0004923994 
312.5814 29 0.04065556 0.0004933994 
312.505 30 0.04065556 0.0004913994 
311.6439 31 0.04052427 0.0004925169 
311.6426 32 0.04052527 0.0004925169 
311.6453 33 0.04052327 0.0004925169 
312.1357 34 0.04052427 0.0004935169 
312.2096 35 0.04052427 0.0004915169 
311.6298 36 0.04054504 0.0004925231 
311.6299 37 0.04054604 0.0004925231 
311.6299 38 0.04054404 0.0004925231 
312.1597 39 0.04054504 0.0004935231 
312.1573 40 0.04054504 0.0004915231 
311.6298 41 0.04054492 0.0004925221 
311.6299 42 0.04054592 0.0004925221 
311.6299 43 0.04054392 0.0004925221 
312.1585 44 0.04054492 0.0004935221 
312.1585 45 0.04054492 0.0004915221 
311.6298 46 0.04054492 0.0004925221 
311.6299 47 0.04054592 0.0004925221 
311.6299 48 0.04054392 0.0004925221 
312.1585 49 0.04054492 0.0004935221 
312.1585 50 0.04054492 0.0004915221 
311.6298 51 0.04054492 0.0004925221 
311.6299 52 0.04054592 0.0004925221 
311.6299 53 0.04054392 0.0004925221 
312.1585 54 0.04054492 0.0004935221 
312.1585 55 0.04054492 0.0004915221 
311.6298 56 0.04054492 0.0004925221 
311.6299 57 0.04054592 0.0004925221 
311.6299 58 0.04054392 0.0004925221 
312.1585 59 0.04054492 0.0004935221 
312.1585 60 0.04054492 0.0004915221 
311.6298 61 0.04054492 0.0004925221 
311.6299 62 0.04054592 0.0004925221 
311.6299 63 0.04054392 0.0004925221 
312.1585 64 0.04054492 0.0004935221 
312.1585 65 0.04054492 0.0004915221 
41187.67 66 0.0451506 0.000274654 
